dwc:occurrenceID,dwc:genus,species,Day,Month,Year,Day of the year
http://n2t.net/ark:/65665/3f482f9d3-dad1-4d56-9dd4-e685b697ca44,commelina,commelina diffusa,14,10,1944,288
http://n2t.net/ark:/65665/33b88c082-5300-47ca-83f5-db5f4d35c0b8,commelina,commelina diffusa,14,10,1944,288
http://n2t.net/ark:/65665/3ceccf5b7-e80e-42bb-83ae-99ebdce5a399,monochoria,monochoria hastata hastata,14,10,1944,288
http://n2t.net/ark:/65665/3d5a98fed-0c9c-48a6-8faf-140f66445465,pronephrium,pronephrium nudatum,14,10,1944,288
http://n2t.net/ark:/65665/3e1d0bd61-a4cb-4943-8e0b-28f2b7a6343a,rotala,rotala illecebroides,14,10,1944,288
http://n2t.net/ark:/65665/3290c0381-596f-44de-8b32-f03503b131f6,rotala,rotala mexicana,14,10,1944,288
http://n2t.net/ark:/65665/3e93d13ef-bc20-44e7-891c-cb257013d043,strobilanthes,strobilanthes calycina,14,10,1944,288
http://n2t.net/ark:/65665/31ca6fa78-f8c5-40f7-a5f6-c06a7b8bd559,tectaria,tectaria sp.,14,10,1944,288
http://n2t.net/ark:/65665/37eadf0eb-ffe2-401e-b1d5-0711d6e75f0b,vandellia,vandellia erecta,14,10,1944,288
816de86d-1bfb-450a-8b2e-060797000b28,calamagrostis,calamagrostis scabrescens,14,10,1963,287
bra:cpap:cpap:7113,neptunia,neptunia oleracea,14,10,1989,287
ld:general:1541006,cichorium,cichorium intybus,14,10,2000,288
ld:general:1539927,cichorium,cichorium intybus,14,10,2000,288
urn:catalog:mo:tropicos:2736998,limnocharis,limnocharis flava,14,10,2004,288
urn:catalog:mo:tropicos:3440508,limnocharis,limnocharis flava,14,10,2007,287
bra:ufc:eac:52027,neptunia,neptunia oleracea,14,10,2011,287
http://n2t.net/ark:/65665/39415038c-a4e0-4ec2-a816-8486ea850662,anisomeles,anisomeles indica,15,10,1944,289
http://n2t.net/ark:/65665/3a0348193-66e8-417a-b46b-8ceb8795dfad,deeringia,deeringia celosioides,15,10,1944,289
http://n2t.net/ark:/65665/30b9e560c-5078-49c4-9d0d-05dedaebf89d,desmodium,desmodium laxiflorum,15,10,1944,289
http://n2t.net/ark:/65665/399a1b4a1-68b4-4143-99f4-8d99268461eb,diplacrum,diplacrum caricinum,15,10,1944,289
http://n2t.net/ark:/65665/3072fa06e-be74-4c4e-aab9-48ccd4994d38,justicia,justicia diffusa,15,10,1944,289
http://n2t.net/ark:/65665/3e3948e61-d5db-4447-b033-f84594edbd0f,justicia,justicia diffusa,15,10,1944,289
http://n2t.net/ark:/65665/39795d4c5-ab06-4b13-a44e-1ff14733572a,lepidagathis,lepidagathis incurva,15,10,1944,289
http://n2t.net/ark:/65665/33e93a769-04af-4cd3-9e3f-459277cad8ed,vandellia,vandellia hirsuta,15,10,1944,289
http://n2t.net/ark:/65665/320e868e2-7d7c-45c1-b871-5a29b92fe08a,bauhinia,bauhinia acuminata,15,10,1944,289
http://n2t.net/ark:/65665/351259e3a-3aac-4941-9736-ee4ab300a4dd,baliospermum,baliospermum calycinum micranthum,15,10,1945,288
http://n2t.net/ark:/65665/30216aab8-a3c7-4d2e-b28e-276110b456e1,bidens,bidens biternata,15,10,1945,288
http://n2t.net/ark:/65665/3e0a70abf-98d2-4aea-9e69-e1d79969decc,carex,carex cruciata,15,10,1945,288
http://n2t.net/ark:/65665/3a8036778-492a-497b-ba88-df1130acf0eb,cosmos,cosmos caudatus,15,10,1945,288
http://n2t.net/ark:/65665/3e5f69824-6676-418b-95d2-8700d45704a0,desmodium,desmodium heterocarpon,15,10,1945,288
http://n2t.net/ark:/65665/3eb82b09b-5fde-45c0-82cc-2bd123a5dbb2,ipomoea,ipomoea triloba,15,10,1945,288
http://n2t.net/ark:/65665/3fd9c4bfc-22ac-4dee-8eab-44eed1aabb17,magnolia,magnolia pterocarpa,15,10,1945,288
http://n2t.net/ark:/65665/339a14e4a-99e1-4271-95a1-89f48435866f,magnolia,magnolia pterocarpa,15,10,1945,288
http://n2t.net/ark:/65665/3b5b27a56-8340-497c-9cd3-04bb5d54b491,mussaenda,mussaenda intuspilosa,15,10,1945,288
http://n2t.net/ark:/65665/32196e9cd-2dc9-4921-8002-559200d91099,paederia,paederia cruddasiana,15,10,1945,288
http://n2t.net/ark:/65665/319dbfb26-207f-4743-b3b6-7147a2188029,selaginella,selaginella uncinata,15,10,1945,288
http://n2t.net/ark:/65665/3a9095d14-4e15-4320-b031-168014cb1933,spathoglottis,spathoglottis pubescens,15,10,1945,288
http://n2t.net/ark:/65665/3e4ccc55c-638b-4d9e-ad05-19dc7de32fe7,thunbergia,thunbergia grandiflora,15,10,1945,288
http://n2t.net/ark:/65665/37f292a56-6a3f-4ca3-9a3c-918268f5e64f,dianella,dianella ensifolia,15,10,1945,288
http://n2t.net/ark:/65665/3cd96c676-5f06-4f19-b620-57625e6e50ea,dianella,dianella ensifolia,15,10,1945,288
b5759a3d-005f-4aac-a754-e2e79e7cc38b,cichorium,cichorium intybus,15,10,1950,288
http://n2t.net/ark:/65665/32249198d-b15b-400e-9757-daa474c230a2,rhus,rhus chinensis,15,10,1952,289
http://n2t.net/ark:/65665/3c284e87e-08d3-4f59-8189-2793f27bd807,spatholobus,spatholobus parviflorus,15,10,1952,289
http://n2t.net/ark:/65665/33706fe95-dcad-4f18-bcff-984d5a78f8f1,indet.,indet. sp.,15,10,1952,289
urn:catalog:o:v:2004203,kleinhovia,kleinhovia hospita,15,10,1958,288
urn:catalog:mo:tropicos:3575626,cichorium,cichorium intybus,15,10,1959,288
urn:catalog:mo:tropicos:1420138,taxus,taxus wallichiana,15,10,1959,288
urn:catalog:mo:tropicos:100546575,tragopogon,tragopogon porrifolius,15,10,1975,288
ucr-bps-76617,limnocharis,limnocharis flava,15,10,1992,289
ucr-bps-79337,limnocharis,limnocharis flava,15,10,1992,289
urn:catalog:mo:tropicos:2311724,limnocharis,limnocharis flava,15,10,1992,289
bra:ufsm:smdb:8229,cichorium,cichorium intybus,15,10,1999,288
bra:ufsm:smdb:8269,cichorium,cichorium intybus,15,10,1999,288
http://n2t.net/ark:/65665/30e7b8857-5ea6-4e23-9b5b-14eae9d63fa0,tradescantia,tradescantia pallida,15,10,2000,289
bra:ufsj:hufsj:7687,nymphoides,nymphoides hydrophylla,15,10,2014,288
http://n2t.net/ark:/65665/34a1ea6f7-6b16-4c86-b9d7-cb0516c8d651,acilepis,acilepis belcheri,16,10,1945,289
http://n2t.net/ark:/65665/3910650d7-3d0a-4589-9b88-8f4646fd9fd9,arundinella,arundinella birmanica,16,10,1945,289
http://n2t.net/ark:/65665/30c3724fd-62d9-4040-b8e8-d6a10aef9f25,hackelochloa,hackelochloa granularis,16,10,1945,289
http://n2t.net/ark:/65665/301627c6a-66fd-4e50-a194-964dcb0147b1,heteropanax,heteropanax fragrans,16,10,1945,289
http://n2t.net/ark:/65665/378cdc1d6-d6a3-46bf-a269-076fcded9481,heteropanax,heteropanax fragrans,16,10,1945,289
http://n2t.net/ark:/65665/3d160e98f-f221-4685-96da-eecfa3ce87fc,imperata,imperata cylindrica,16,10,1945,289
http://n2t.net/ark:/65665/3f4dbff5e-f445-4567-9da6-bbed48585b0c,phragmites,phragmites karka,16,10,1945,289
http://n2t.net/ark:/65665/345d6dcb7-0545-43fe-94dd-99f7dbe7b198,phragmites,phragmites karka,16,10,1945,289
http://n2t.net/ark:/65665/3b413c8f7-8461-4f9c-b039-ca8fb8a2d6fa,phragmites,phragmites karka,16,10,1945,289
http://n2t.net/ark:/65665/3bbe4e564-6c2b-4b85-b1f8-2b33c6cce77f,phragmites,phragmites karka,16,10,1945,289
http://n2t.net/ark:/65665/32da69f9d-27c6-41f1-a030-7dd311488069,aralia,aralia armata,16,10,1945,289
http://n2t.net/ark:/65665/300b0faba-310b-47dc-a4aa-ab582896ce6b,aralia,aralia armata,16,10,1945,289
http://n2t.net/ark:/65665/370329ee7-9097-4784-bd9c-1374fdaecc9e,merostachys,merostachys sp.,16,10,1945,289
http://n2t.net/ark:/65665/3e357bbbc-96b1-4c5c-b2bb-97582aeabc87,merostachys,merostachys sp.,16,10,1945,289
http://n2t.net/ark:/65665/3ff3a6abf-8e74-4bf7-998f-398e440ad37e,merostachys,merostachys sp.,16,10,1945,289
4432c568-d80f-41a9-81d6-7a4e1d9957a9,strobilanthes,strobilanthes simplex,16,10,1949,289
f76432d8-884b-48f5-8b41-cd4f35d25786,strobilanthes,strobilanthes simplex,16,10,1949,289
180b6a89-8b73-4856-8dda-9c4c1ee5e6a0,gaultheria,gaultheria,16,10,1953,289
urn:catalog:mo:tropicos:3393742,limnocharis,limnocharis flava,16,10,1987,289
urn:catalog:mo:tropicos:1419938,taxus,taxus wallichiana,16,10,1994,289
bra:ufsc:flor:31230,cichorium,cichorium intybus,16,10,1995,289
urn:catalog:mo:tropicos:1419925,taxus,taxus wallichiana,16,10,1995,289
urn:catalog:mo:tropicos:100490155,limnocharis,limnocharis flava,16,10,1997,289
ucr-bps-231867,cichorium,cichorium intybus,16,10,2010,289
urn:catalog:o:v:309722,cichorium,cichorium intybus,16,10,2011,289
http://n2t.net/ark:/65665/3d0e2937e-e1d8-4245-9aa6-3ff8d28a6265,ehretia,ehretia,17,10,1945,290
http://n2t.net/ark:/65665/3c56fb2c6-9fa6-4192-a373-3e904d79a2f9,oryza,oryza sativa,17,10,1945,290
http://n2t.net/ark:/65665/33a070bf5-9179-4a13-8324-3d2242a2edf0,tripogon,tripogon trifidus,17,10,1945,290
http://n2t.net/ark:/65665/36d3d4c58-f6b3-4008-9af6-089ed73631d3,neptunia,neptunia oleracea,17,10,1948,291
urn:catalog:mo:tropicos:1420132,taxus,taxus wallichiana,17,10,1952,291
urn:catalog:o:v:2003679,amaranthus,amaranthus,17,10,1958,290
urn:catalog:o:v:2003753,caryota,caryota mitis,17,10,1958,290
urn:catalog:o:v:2003999,chukrasia,chukrasia tabularis,17,10,1958,290
urn:catalog:o:v:2004032,ficus,ficus religiosa,17,10,1958,290
urn:catalog:o:v:2004031,ficus,ficus rumphii,17,10,1958,290
urn:catalog:o:v:2003689,gluta,gluta usitata,17,10,1958,290
urn:catalog:o:v:2003992,hibiscus,hibiscus cannabinus,17,10,1958,290
urn:catalog:o:v:2004074,piper,piper nigrum,17,10,1958,290
urn:catalog:o:v:2004228,premna,premna amplectens,17,10,1958,290
urn:catalog:o:v:2003919,sesbania,sesbania grandiflora,17,10,1958,290
urn:catalog:o:v:2003917,tephrosia,tephrosia,17,10,1958,290
urn:catalog:o:v:2003804,cassia,cassia tora l.,17,10,1958,290
urn:catalog:o:v:2003830,carica,carica papaya l.,17,10,1958,290
urn:catalog:o:v:2003805,cassia,cassia obtusa roxb.,17,10,1958,290
urn:catalog:o:v:2003681,celosia,celosia argentea l.,17,10,1958,290
urn:catalog:o:v:268632,cichorium,cichorium intybus,17,10,2005,290
http://n2t.net/ark:/65665/333685932-3d5a-48fe-a70e-4beb8e8233b6,cichorium,cichorium intybus,18,10,1925,291
17c790dd-7312-4e0a-b838-2b04c281d0f8,crawfurdia,crawfurdia prostrata,18,10,1953,291
urn:catalog:mo:tropicos:3521594,cichorium,cichorium intybus,18,10,1981,291
36c565e5-25a3-4c08-8fc9-b9be964fbd13,cichorium,cichorium intybus,18,10,2000,292
4b13a70c-33d2-423c-a687-e45c15033c78,tragopogon,tragopogon porrifolius,18,10,2000,292
87d62ee7-59da-4295-acf4-bb8a79a17e67,cichorium,cichorium intybus,18,10,2007,291
0af17c24-44f5-47ad-ace2-53f506ebcc3a,dendrobium,dendrobium gibsonii,19,10,1938,292
http://n2t.net/ark:/65665/340c54e14-c282-46fa-9b7b-b0c1ca98b85b,anisomeles,anisomeles indica,19,10,1945,292
http://n2t.net/ark:/65665/35a7df43b-176b-4245-b77d-2864ca842404,byttneria,byttneria pilosa,19,10,1945,292
http://n2t.net/ark:/65665/3b3fa3cf0-c7fb-49a7-8b62-e59d5e4bcfe4,canna,canna indica,19,10,1945,292
http://n2t.net/ark:/65665/394651fc1-43dd-4171-9ac5-dfa85ac3ab7d,canna,canna indica,19,10,1945,292
http://n2t.net/ark:/65665/385d9c2b6-5a20-450a-9aa9-d88619f9d2f0,crotalaria,crotalaria,19,10,1945,292
http://n2t.net/ark:/65665/32985e69a-d674-4ec1-841a-1edc8f9dc26b,cucumis,cucumis maderaspatanus,19,10,1945,292
http://n2t.net/ark:/65665/3ff74a222-11a8-48ec-810c-55bc353fac0d,desmodium,desmodium velutinum,19,10,1945,292
http://n2t.net/ark:/65665/3a7bf538c-314b-417a-97b0-fbd8403fa05c,elephantopus,elephantopus carolinianus,19,10,1945,292
http://n2t.net/ark:/65665/36ebeca10-ac3d-4822-943c-5437f744d002,hibiscus,hibiscus surattensis,19,10,1945,292
http://n2t.net/ark:/65665/38f721601-27f6-4d41-bc74-be888c55bcf5,leucas,leucas decemdentata decemdentata,19,10,1945,292
http://n2t.net/ark:/65665/327edef01-3e42-4204-8e49-8297f164d325,pileostigma,pileostigma malabaricum,19,10,1945,292
http://n2t.net/ark:/65665/335fca912-436a-4007-a1c7-0def44202757,solanum,solanum violaceum,19,10,1945,292
http://n2t.net/ark:/65665/341c10108-ccf8-40de-a994-8556cc493e6c,triumfetta,triumfetta rhomboidea,19,10,1945,292
http://n2t.net/ark:/65665/378601c67-f86a-4533-8a22-42bda2d63373,urena,urena lobata,19,10,1945,292
http://n2t.net/ark:/65665/3ba14f013-b420-46dc-b843-ecfd7f57ad58,ficus,ficus hispida,19,10,1945,292
urn:catalog:mo:tropicos:1420135,taxus,taxus wallichiana,19,10,1958,292
http://n2t.net/ark:/65665/3e06153d4-7065-472f-b1d0-b2201a4cc289,limnocharis,limnocharis flava,19,10,1961,292
urn:catalog:mo:tropicos:101096391,utricularia,utricularia stellaris,19,10,1977,292
urn:catalog:mo:tropicos:1484075,cichorium,cichorium intybus,19,10,2000,293
http://n2t.net/ark:/65665/3349854b3-962d-4b3c-8ca1-f3384df35934,cyanotis,cyanotis cucullata,19,10,2002,292
bra:udesc:lusc:4473,cichorium,cichorium intybus,19,10,2009,292
http://n2t.net/ark:/65665/34527a126-d8dd-4927-bff8-a5443b2e875b,cajanus,cajanus scarabaeoides,20,10,1945,293
http://n2t.net/ark:/65665/37be6f1b8-8653-4904-aac0-45db471aeebb,chrysopogon,chrysopogon festucoides,20,10,1945,293
http://n2t.net/ark:/65665/3d705ad05-0a78-43f7-9a28-b74376a264dc,codariocalyx,codariocalyx motorius,20,10,1945,293
http://n2t.net/ark:/65665/3b62b8f59-7349-4f5b-bf2a-f8bc590e227e,equisetum,equisetum ramosissimum,20,10,1945,293
http://n2t.net/ark:/65665/3bbd5059e-61ba-47cf-bb12-0d343d80276f,homonoia,homonoia riparia,20,10,1945,293
e546f24b-63e6-481e-ac47-06010ec93faa,isoetes,isoetes lacustris,20,10,1945,293
http://n2t.net/ark:/65665/37e586ad4-53e7-44f6-8b70-137a4faeb041,mirabilis,mirabilis jalapa,20,10,1945,293
http://n2t.net/ark:/65665/39e984955-17c6-4e2f-bd2d-dd90ddc127a8,themeda,themeda villosa,20,10,1945,293
http://n2t.net/ark:/65665/366cc59f2-8436-4697-9da5-386af19c160a,trichosanthes,trichosanthes cochinchinensis,20,10,1945,293
http://n2t.net/ark:/65665/33c1138e8-2f32-43f7-a309-971db08315d0,trichosanthes,trichosanthes cochinchinensis,20,10,1945,293
http://n2t.net/ark:/65665/36746e0b7-e748-4cbc-9a89-9dd0c4b66d82,manisuris,manisuris striata,20,10,1945,293
http://n2t.net/ark:/65665/3111f8d7e-3f6c-4ead-b59f-03604188bc1a,bridelia,bridelia tomentosa,20,10,1951,293
http://n2t.net/ark:/65665/3275902af-c4df-4cc0-b7cf-5d0957a7f40b,caesalpinia,caesalpinia digyna,20,10,1951,293
http://n2t.net/ark:/65665/3afbf0a88-23a5-4da8-9aae-df2a0d9a3d10,croton,croton persimilis,20,10,1951,293
http://n2t.net/ark:/65665/33a7380e4-65d4-4a69-9227-e965361338fa,dendrolobium,dendrolobium triangulare,20,10,1951,293
http://n2t.net/ark:/65665/3614f10af-29c1-4f47-aaa5-bbcf4e3b2d1e,desmodium,desmodium heterocarpon,20,10,1951,293
http://n2t.net/ark:/65665/358456628-de89-4872-99dd-c8d22baac041,fernandoa,fernandoa adenophylla,20,10,1951,293
http://n2t.net/ark:/65665/3c0c1406d-0e45-4099-b673-92fc027eb365,phyllodium,phyllodium pulchellum,20,10,1951,293
http://n2t.net/ark:/65665/3f23394f8-6eda-43b8-81c5-e62cf27a2eff,pueraria,pueraria phaseoloides,20,10,1951,293
b6c360b4-5854-43de-907a-692bd4e8f2e3,gaultheria,gaultheria nummularioides,20,10,1953,293
urn:catalog:o:v:2003704,cananga,cananga odorata,20,10,1958,293
urn:catalog:o:v:2003911,canavalia,canavalia ensiformis,20,10,1958,293
urn:catalog:o:v:2003743,catharanthus,catharanthus roseus,20,10,1958,293
urn:catalog:o:v:2003870,cycas,cycas rumphii,20,10,1958,293
urn:catalog:o:v:2003989,hibiscus,hibiscus vitifolius,20,10,1958,293
urn:catalog:o:v:2004120,ixora,ixora coccinea,20,10,1958,293
urn:catalog:o:v:2004119,ixora,ixora coccinea coccinea,20,10,1958,293
urn:catalog:o:v:2003889,jatropha,jatropha,20,10,1958,293
urn:catalog:o:v:2004121,ixora,ixora chinensis lam.,20,10,1958,293
urn:catalog:o:v:2004073,pepromia,pepromia pallucida (l) hbk,20,10,1958,293
urn:catalog:mo:tropicos:1957014,neptunia,neptunia oleracea,20,10,1974,293
http://n2t.net/ark:/65665/352056737-8f53-45bd-b86d-3b2c1a54a47c,neptunia,neptunia oleracea,20,10,1974,293
urn:catalog:mo:tropicos:1308959,persicaria,persicaria attenuata pulchra,20,10,1998,293
ucr-bps-230092,cichorium,cichorium intybus,20,10,2010,293
22084385-213d-4820-9697-8828abeeced1,gaultheria,gaultheria nummularioides,21,10,1931,294
urn:catalog:mo:tropicos:2284522,neptunia,neptunia oleracea,21,10,1950,294
http://n2t.net/ark:/65665/330c3e281-b93f-481a-be5b-7aefa242fc4b,limnocharis,limnocharis flava,21,10,1961,294
http://n2t.net/ark:/65665/322280457-8755-426b-a79b-0b46effccc8c,neptunia,neptunia oleracea,21,10,1981,294
urn:catalog:mo:tropicos:1206086,podocarpus,podocarpus neriifolius,21,10,1990,294
http://n2t.net/ark:/65665/3f3fa6ed5-fd8b-437f-af02-92d061461056,calamus,calamus sp.,22,10,1923,295
http://n2t.net/ark:/65665/3ef27acf6-8157-4741-a328-1e23baf7e921,calamus,calamus sp.,22,10,1923,295
http://n2t.net/ark:/65665/34ecd4bab-6901-4223-8354-43dc0432a043,pileostigma,pileostigma malabaricum,22,10,1928,296
d0f5d504-fc4b-4c5f-a7eb-a07a56ebf834,panisea,panisea demissa,22,10,1953,295
f9034f4b-5092-484e-973c-45081a4b0312,pleione,pleione praecox,22,10,1953,295
0380b6e5-cbca-429e-9c04-692bc9bbf1d1,satyrium,satyrium,22,10,1956,296
7d79403e-4590-475e-bc38-fbac3b5f2bf4,peranema,peranema cyatheoides d. don,22,10,1957,295
urn:catalog:o:v:2003731,alstonia,alstonia scholaris,22,10,1958,295
urn:catalog:o:v:2003757,calotropis,calotropis gigantea,22,10,1958,295
urn:catalog:o:v:2003824,canna,canna indica,22,10,1958,295
urn:catalog:o:v:2003682,celosia,celosia cristata l.,22,10,1958,295
urn:catalog:o:v:2003913,abrus,abrus prectorius linn.,22,10,1958,295
urn:catalog:o:v:2003960,corydaline,corydaline fruticosa (l.) a.chev.,22,10,1958,295
urn:catalog:mo:tropicos:2248405,cichorium,cichorium intybus,22,10,1973,295
urn:catalog:mo:tropicos:698649,podocarpus,podocarpus neriifolius,22,10,1974,295
bra:cpap:cpap:4868,limnocharis,limnocharis flava,22,10,1987,295
http://n2t.net/ark:/65665/318591bed-1f2e-4d9f-b6a8-a2c2e6b98566,neptunia,neptunia oleracea,22,10,1987,295
urn:catalog:mo:tropicos:165040,limnocharis,limnocharis flava,22,10,1988,296
bra:ufsm:smdb:8272,cichorium,cichorium intybus,22,10,1999,295
urn:catalog:mo:tropicos:100800880,cichorium,cichorium intybus,23,10,1911,296
96c31bca-090c-4a20-9339-54ea910c1d76,pleione,pleione maculata,23,10,1953,296
f3cf0fa7-b7f0-452b-8868-043122001bbc,pleione,pleione praecox,23,10,1956,297
http://n2t.net/ark:/65665/32bf14d48-9de9-4749-a18a-f7be0ab9dfb7,clerodendrum,clerodendrum infortunatum,23,10,1975,296
urn:catalog:mo:tropicos:1420525,taxus,taxus wallichiana,23,10,1979,296
urn:catalog:bg:s:267215,cichorium,cichorium intybus,23,10,1983,296
urn:catalog:mo:tropicos:100768965,persicaria,persicaria attenuata pulchra,23,10,2014,296
urn:catalog:mo:tropicos:100768969,persicaria,persicaria attenuata pulchra,23,10,2014,296
cfa75065-0c25-4b7d-a7fa-a3476995c6be,dendrobium,dendrobium longicornu,24,10,1956,298
f5ca8034-48d5-4de6-ae9f-fb8bb3fdbef9,platanthera,platanthera latilabris,24,10,1956,298
bra:mbm:mbm:63679,cichorium,cichorium intybus,24,10,1979,297
http://n2t.net/ark:/65665/3bf052ab1-a124-41f0-94ac-a30dfb9d812e,aeschynanthus,aeschynanthus persimilis,24,10,1980,298
urn:catalog:mo:tropicos:1419964,taxus,taxus wallichiana,24,10,1995,297
bra:uema:slui:1623,limnocharis,limnocharis flava,24,10,2002,297
http://n2t.net/ark:/65665/371273e48-8298-44a9-8819-3850aacb97bc,schefflera,schefflera sp.,24,10,2013,297
http://n2t.net/ark:/65665/3aaa20364-5f73-4513-8bb5-2a296bb55c73,terminalia,terminalia calamansanay,25,10,1928,299
5e6fe91b-c028-4216-b1bd-a0ade0dcfebf,lepisorus,lepisorus macrosphaerus,25,10,1935,298
8a2e032f-df17-456a-ac3f-658c22a70d84,selaginella,selaginella repanda,25,10,1935,298
649cc24b-4dcc-4770-bcdf-880d38613f35,selaginella,selaginella repanda,25,10,1935,298
6b51e816-5142-47f8-b86b-4533f85b42ab,anoectochilus,anoectochilus roxburghii,25,10,1953,298
http://n2t.net/ark:/65665/398ad5a88-1763-4c0e-b27d-9158c626fc87,strobilanthes,strobilanthes hamiltoniana,25,10,1953,298
http://n2t.net/ark:/65665/3871cf60f-69b4-4570-9ea1-f6d370133ba3,sarcococca,sarcococca sp.,25,10,1956,299
bra:mbm:mbm:298629,cichorium,cichorium intybus,25,10,1964,299
urn:catalog:mo:tropicos:1126852,neptunia,neptunia oleracea,25,10,1981,298
http://n2t.net/ark:/65665/33650a27e-43df-4c6c-88fb-f27f0c6bd7f3,sesbania,sesbania sesban,25,10,1983,298
http://n2t.net/ark:/65665/302527c89-598e-4c2d-a1c6-bc809dfd6b43,sesbania,sesbania sesban,25,10,1983,298
urn:catalog:mo:tropicos:1148962,limnocharis,limnocharis flava,25,10,1984,299
urn:catalog:mo:tropicos:930444,neptunia,neptunia oleracea,25,10,1993,298
http://n2t.net/ark:/65665/3db505a2e-8c04-4b26-8c68-2502506a0c1d,azadirachta,azadirachta indica,26,10,1919,299
0259882f-b3e3-4406-b068-ff7cbb8c0e86,nageia,nageia wallichiana,26,10,1935,299
http://n2t.net/ark:/65665/3dfc1282c-6ad6-47a2-a5be-03f3d8a1d9bc,digitaria,digitaria setigera,26,10,1945,299
gb:types:gb-0047721,geranium,geranium wardii,26,10,1956,300
82205308-9791-4933-ae7e-7c5e1c32a104,geranium,geranium wardii,26,10,1956,300
gb:types:gb-0047722,geranium,geranium wardii,26,10,1956,300
d67aef4c-57e1-434c-a096-1c9d9bc178fd,satyrium,satyrium,26,10,1956,300
f81b76df-df37-48a1-900e-0170dced2632,swertia,swertia burmanica,26,10,1956,300
http://n2t.net/ark:/65665/3fa5531e2-94f8-48ed-b809-43b7e46d261c,clerodendrum,clerodendrum infortunatum,26,10,1972,300
urn:catalog:mo:tropicos:101095590,utricularia,utricularia stellaris,26,10,1976,300
http://n2t.net/ark:/65665/358fb0709-4574-463c-ad3e-5d549ccb6c0c,mitragyna,mitragyna diversifolia,27,10,1928,301
f334b8e0-e400-48ba-8ed5-1294baff49a3,aster,aster fuscescens,27,10,1931,300
059d8900-a083-4517-a51e-0d860a5a9466,bulbophyllum,bulbophyllum reptans,27,10,1937,300
http://n2t.net/ark:/65665/3fe4cb6e1-79b4-41f4-98fb-1d16a394d803,neptunia,neptunia oleracea,27,10,1939,300
http://n2t.net/ark:/65665/389810d83-be4d-44ed-a1c8-7cbadd209023,podocarpus,podocarpus neriifolius,27,10,1947,300
http://n2t.net/ark:/65665/387a0ca57-6c2c-40db-9e90-90aa8dc85b55,pueraria,pueraria phaseoloides,27,10,1951,300
f68cb11a-fc81-4531-8a43-a07a5c710a8e,diphylax,diphylax,27,10,1956,301
gb:types:gb-0047801,hypericum,hypericum elodeoides,27,10,1956,301
a9bb5c32-7177-4c60-ab88-ece3d458d50b,hypericum,hypericum elodeoides,27,10,1956,301
urn:catalog:mo:tropicos:100184948,neptunia,neptunia oleracea,27,10,2005,300
http://n2t.net/ark:/65665/3dbaed4df-a997-41c7-8fb5-3450a985c9b3,podocarpus,podocarpus neriifolius,28,10,1918,301
b9d789b7-9103-4a8c-8483-df4cbe549641,bupleurum,bupleurum dalhousianum,28,10,1956,302
7b0d8fcf-909d-488e-9f88-20a4a0cc3934,oberonia,oberonia pyrulifera,28,10,1956,302
a1c8939d-44a2-43ac-9c3a-8cb5b53f217d,sedum,sedum kingdonii,28,10,1956,302
urn:catalog:bg:s:267229,cichorium,cichorium intybus,28,10,1958,301
urn:catalog:mo:tropicos:3320620,cichorium,cichorium intybus,28,10,1973,301
urn:catalog:mo:tropicos:165070,limnocharis,limnocharis flava,28,10,1991,301
ucr-bps-194971,cichorium,cichorium intybus,28,10,2007,301
http://n2t.net/ark:/65665/3235bd63e-8dcd-4b45-90c1-96fd693eab92,podocarpus,podocarpus neriifolius,29,10,1947,302
9d9649fc-1a9f-44bf-83ae-3aef500bc485,bulbophyllum,bulbophyllum,29,10,1953,302
32e4fd7a-9106-4de8-8f23-bffe66455794,vanda,vanda himalaica,29,10,1953,302
urn:catalog:mo:tropicos:699293,podocarpus,podocarpus neriifolius,29,10,1973,302
urn:catalog:mo:tropicos:1420516,taxus,taxus wallichiana,29,10,1979,302
urn:catalog:mo:tropicos:699963,pinus,pinus kesiya,29,10,1982,302
http://n2t.net/ark:/65665/34aad3a8d-51c9-4371-857e-275342d0ace9,cyanotis,cyanotis burmanniana,29,10,2000,303
urn:catalog:mo:tropicos:100198454,persicaria,persicaria attenuata pulchra,29,10,2008,303
http://n2t.net/ark:/65665/34b265e40-8f78-4d7c-af80-3200a29ce888,dioscorea,dioscorea glabra,30,10,1951,303
urn:catalog:mo:tropicos:698773,podocarpus,podocarpus neriifolius,30,10,1970,303
urn:catalog:mo:tropicos:2923663,neptunia,neptunia oleracea,30,10,1979,303
bra:mbm:mbm:300735,neptunia,neptunia oleracea,30,10,2004,304
http://n2t.net/ark:/65665/3bdada5f1-5a82-4035-8bb7-7e9b9b46ab20,merrilliopanax,merrilliopanax membranifolius,30,10,2013,303
http://n2t.net/ark:/65665/35850b229-6422-4427-832a-5380e2f3480a,brassaiopsis,brassaiopsis sp.,30,10,2013,303
http://n2t.net/ark:/65665/3fd9037be-320d-476f-8449-eb5f8b02df4f,brassaiopsis,brassaiopsis sp.,30,10,2013,303
urn:catalog:mo:tropicos:165044,limnocharis,limnocharis flava,31,10,1983,304
bra:uem:huem:8122,cichorium,cichorium intybus,31,10,1995,304
http://n2t.net/ark:/65665/36a5aff03-979c-4076-b7f2-b7c4774f7f0d,cyanotis,cyanotis burmanniana,31,10,2000,305
